timestamp,day,day_of_week,day_type,time_of_day,request_rate,active_pods,pods_booting,spot_pods,ondemand_pods,preemption_event,cpu_utilization,memory_utilization,queue_length,p95_latency_ms,error_rate,cost_per_hour,month
93420,64,1,normal,21.0,1185.3,11,0,3,8,0,0.5948,0.5073,0,115.9,0.0005,1.84,2
93425,64,1,normal,21.08,1159.5,10,0,3,7,1,0.5967,0.55,0,118.6,0.0005,1.64,2
93430,64,1,normal,21.17,1117.0,10,0,3,7,0,0.5589,0.5288,0,117.2,0.0005,1.64,2
93435,64,1,normal,21.25,1022.7,10,0,3,7,0,0.5415,0.5091,0,114.1,0.0005,1.64,2
93440,64,1,normal,21.33,981.3,10,0,3,7,0,0.5509,0.4673,0,112.7,0.0005,1.64,2
93445,64,1,normal,21.42,937.9,10,0,3,7,0,0.5036,0.4524,0,111.3,0.0005,1.64,2
93450,64,1,normal,21.5,864.6,10,0,3,7,0,0.4716,0.3969,0,108.8,0.0005,1.64,2
93455,64,1,normal,21.58,859.8,10,0,3,7,0,0.4581,0.4148,0,108.7,0.0005,1.64,2
93460,64,1,normal,21.67,817.6,10,0,3,7,0,0.4177,0.4292,0,107.3,0.0005,1.64,2
93465,64,1,normal,21.75,781.8,10,0,3,7,0,0.4191,0.4125,0,106.1,0.0005,1.64,2
93470,64,1,normal,21.83,697.8,9,0,2,7,0,0.4359,0.3519,0,105.8,0.0005,1.56,2
93475,64,1,normal,21.92,686.0,9,0,2,7,0,0.4352,0.422,0,105.4,0.0005,1.56,2
93480,64,1,normal,22.0,654.1,9,0,2,7,0,0.3734,0.3594,0,104.2,0.0005,1.56,2
93485,64,1,normal,22.08,652.9,9,0,2,7,0,0.4082,0.3752,0,104.2,0.0005,1.56,2
93490,64,1,normal,22.17,651.0,9,0,2,7,0,0.3662,0.3699,0,104.1,0.0005,1.56,2
93495,64,1,normal,22.25,608.3,9,0,2,7,0,0.3808,0.3662,0,102.5,0.0005,1.56,2
93500,64,1,normal,22.33,597.0,8,0,1,7,0,0.4138,0.3793,0,104.9,0.0005,1.48,2
93505,64,1,normal,22.42,620.3,8,0,1,7,0,0.4234,0.3837,0,105.8,0.0005,1.48,2
93510,64,1,normal,22.5,609.9,8,0,1,7,0,0.3835,0.3454,0,105.4,0.0005,1.48,2
93515,64,1,normal,22.58,609.3,8,0,1,7,0,0.3871,0.3597,0,105.4,0.0005,1.48,2
93520,64,1,normal,22.67,584.8,8,0,1,7,0,0.4234,0.3294,0,104.4,0.0005,1.48,2
93525,64,1,normal,22.75,510.5,8,0,1,7,0,0.3367,0.343,0,101.3,0.0005,1.48,2
93530,64,1,normal,22.83,496.5,7,0,1,6,0,0.4108,0.3869,0,103.6,0.0005,1.28,2
93535,64,1,normal,22.92,497.8,7,0,1,6,0,0.3974,0.3921,0,103.7,0.0005,1.28,2
93540,64,1,normal,23.0,495.8,7,0,1,6,0,0.3974,0.335,0,103.6,0.0005,1.28,2
93545,64,1,normal,23.08,486.1,7,0,1,6,0,0.3885,0.3217,0,103.1,0.0005,1.28,2
93550,64,1,normal,23.17,477.6,7,0,1,6,0,0.3811,0.321,0,102.7,0.0005,1.28,2
93555,64,1,normal,23.25,492.2,7,0,1,6,0,0.3717,0.3219,0,103.4,0.0005,1.28,2
93560,64,1,normal,23.33,500.5,6,0,0,6,0,0.4758,0.4356,0,107.8,0.0005,1.2,2
93565,64,1,normal,23.42,497.8,6,0,0,6,0,0.4478,0.4266,0,107.7,0.0005,1.2,2
93570,64,1,normal,23.5,507.6,6,0,0,6,0,0.4462,0.3873,0,108.2,0.0005,1.2,2
93575,64,1,normal,23.58,509.5,6,0,0,6,0,0.4931,0.4676,0,108.3,0.0005,1.2,2
93580,64,1,normal,23.67,525.3,6,0,0,6,0,0.4961,0.4485,0,109.2,0.0005,1.2,2
93585,64,1,normal,23.75,505.2,6,0,0,6,0,0.4489,0.4668,0,108.1,0.0005,1.2,2
93590,64,1,normal,23.83,518.8,6,0,0,6,0,0.4746,0.4122,0,108.8,0.0005,1.2,2
93595,64,1,normal,23.92,486.0,6,0,0,6,0,0.4391,0.3771,0,107.0,0.0005,1.2,2
93600,65,2,normal,0.0,466.2,6,0,0,6,0,0.4023,0.3887,0,105.9,0.0005,1.2,2
93605,65,2,normal,0.08,491.4,6,0,0,6,0,0.4774,0.3886,0,107.3,0.0005,1.2,2
93610,65,2,normal,0.17,465.3,6,0,0,6,0,0.4434,0.4212,0,105.8,0.0005,1.2,2
93615,65,2,normal,0.25,478.3,6,0,0,6,0,0.4222,0.4133,0,106.6,0.0005,1.2,2
93620,65,2,normal,0.33,504.4,6,0,0,6,0,0.4592,0.3861,0,108.0,0.0005,1.2,2
93625,65,2,normal,0.42,486.5,6,0,0,6,0,0.438,0.4181,0,107.0,0.0005,1.2,2
93630,65,2,normal,0.5,456.2,6,0,0,6,0,0.4329,0.3815,0,105.3,0.0005,1.2,2
93635,65,2,normal,0.58,483.3,6,0,0,6,0,0.4136,0.3951,0,106.9,0.0005,1.2,2
93640,65,2,normal,0.67,480.9,6,0,0,6,0,0.4317,0.3935,0,106.7,0.0005,1.2,2
93645,65,2,normal,0.75,468.9,6,0,0,6,0,0.3939,0.378,0,106.0,0.0005,1.2,2
93650,65,2,normal,0.83,436.4,6,0,0,6,0,0.372,0.3558,0,104.2,0.0005,1.2,2
93655,65,2,normal,0.92,516.6,6,0,0,6,0,0.4521,0.4413,0,108.7,0.0005,1.2,2
93660,65,2,normal,1.0,491.9,6,0,0,6,0,0.4405,0.4511,0,107.3,0.0005,1.2,2
93665,65,2,normal,1.08,505.1,6,0,0,6,0,0.4362,0.4034,0,108.1,0.0005,1.2,2
93670,65,2,normal,1.17,473.3,6,0,0,6,0,0.4166,0.3678,0,106.3,0.0005,1.2,2
93675,65,2,normal,1.25,451.8,6,0,0,6,0,0.4057,0.3366,0,105.1,0.0005,1.2,2
93680,65,2,normal,1.33,530.3,6,0,0,6,0,0.4433,0.4088,0,109.5,0.0005,1.2,2
93685,65,2,normal,1.42,523.9,6,0,0,6,0,0.4905,0.4488,0,109.1,0.0005,1.2,2
93690,65,2,normal,1.5,514.4,6,0,0,6,0,0.497,0.4667,0,108.6,0.0005,1.2,2
93695,65,2,normal,1.58,525.5,6,0,0,6,0,0.4636,0.4612,0,109.2,0.0005,1.2,2
93700,65,2,normal,1.67,497.8,6,0,0,6,0,0.4489,0.4026,0,107.7,0.0005,1.2,2
93705,65,2,normal,1.75,496.1,6,0,0,6,0,0.4749,0.3973,0,107.6,0.0005,1.2,2
93710,65,2,normal,1.83,496.0,6,0,0,6,0,0.4277,0.4126,0,107.6,0.0005,1.2,2
93715,65,2,normal,1.92,497.8,6,0,0,6,0,0.4207,0.4143,0,107.7,0.0005,1.2,2
93720,65,2,normal,2.0,448.4,6,0,0,6,0,0.4074,0.3409,0,104.9,0.0005,1.2,2
93725,65,2,normal,2.08,460.7,6,0,0,6,0,0.4268,0.3918,0,105.6,0.0005,1.2,2
93730,65,2,normal,2.17,433.6,6,0,0,6,0,0.4042,0.3751,0,104.1,0.0005,1.2,2
93735,65,2,normal,2.25,458.1,6,0,0,6,0,0.4229,0.3676,0,105.4,0.0005,1.2,2
93740,65,2,normal,2.33,512.0,6,0,0,6,0,0.4774,0.4155,0,108.4,0.0005,1.2,2
93745,65,2,normal,2.42,495.6,6,0,0,6,0,0.4141,0.3844,0,107.5,0.0005,1.2,2
93750,65,2,normal,2.5,509.8,6,0,0,6,0,0.4894,0.4705,0,108.3,0.0005,1.2,2
93755,65,2,normal,2.58,512.2,6,0,0,6,0,0.4504,0.3909,0,108.5,0.0005,1.2,2
93760,65,2,normal,2.67,522.7,6,0,0,6,0,0.4604,0.4497,0,109.0,0.0005,1.2,2
93765,65,2,normal,2.75,489.1,6,0,0,6,0,0.4114,0.435,0,107.2,0.0005,1.2,2
93770,65,2,normal,2.83,476.0,6,0,0,6,0,0.4124,0.385,0,106.4,0.0005,1.2,2
93775,65,2,normal,2.92,509.4,6,0,0,6,0,0.4439,0.3789,0,108.3,0.0005,1.2,2
93780,65,2,normal,3.0,523.0,6,0,0,6,0,0.4606,0.4074,0,109.1,0.0005,1.2,2
93785,65,2,normal,3.08,451.6,6,0,0,6,0,0.4309,0.4167,0,105.1,0.0005,1.2,2
93790,65,2,normal,3.17,506.9,6,0,0,6,0,0.4477,0.395,0,108.2,0.0005,1.2,2
93795,65,2,normal,3.25,474.8,6,0,0,6,0,0.4509,0.4338,0,106.4,0.0005,1.2,2
93800,65,2,normal,3.33,486.2,6,0,0,6,0,0.4642,0.4373,0,107.0,0.0005,1.2,2
93805,65,2,normal,3.42,467.6,6,0,0,6,0,0.4432,0.3987,0,106.0,0.0005,1.2,2
93810,65,2,normal,3.5,460.7,6,0,0,6,0,0.4158,0.3495,0,105.6,0.0005,1.2,2
93815,65,2,normal,3.58,451.9,6,0,0,6,0,0.3852,0.3895,0,105.1,0.0005,1.2,2
93820,65,2,normal,3.67,490.6,6,0,0,6,0,0.4659,0.3863,0,107.3,0.0005,1.2,2
93825,65,2,normal,3.75,484.7,6,0,0,6,0,0.4367,0.3907,0,106.9,0.0005,1.2,2
93830,65,2,normal,3.83,484.4,6,0,0,6,0,0.4188,0.4206,0,106.9,0.0005,1.2,2
93835,65,2,normal,3.92,482.3,6,0,0,6,0,0.4372,0.4076,0,106.8,0.0005,1.2,2
93840,65,2,normal,4.0,425.6,5,0,0,5,0,0.488,0.3958,0,108.4,0.0005,1.0,2
93845,65,2,normal,4.08,460.9,5,0,0,5,0,0.5268,0.5021,0,110.7,0.0005,1.0,2
93850,65,2,normal,4.17,487.9,5,0,0,5,0,0.5262,0.5271,0,112.5,0.0005,1.0,2
93855,65,2,normal,4.25,496.6,5,0,0,5,0,0.5222,0.4903,0,113.1,0.0005,1.0,2
93860,65,2,normal,4.33,448.1,5,0,0,5,0,0.4765,0.4405,0,109.9,0.0005,1.0,2
93865,65,2,normal,4.42,476.7,5,0,0,5,0,0.5143,0.5062,0,111.8,0.0005,1.0,2
93870,65,2,normal,4.5,442.3,5,0,0,5,0,0.5031,0.4434,0,109.5,0.0005,1.0,2
93875,65,2,normal,4.58,485.9,5,0,0,5,0,0.5064,0.4509,0,112.4,0.0005,1.0,2
93880,65,2,normal,4.67,455.0,5,0,0,5,0,0.4721,0.4781,0,110.3,0.0005,1.0,2
93885,65,2,normal,4.75,447.9,5,0,0,5,0,0.4591,0.4914,0,109.9,0.0005,1.0,2
93890,65,2,normal,4.83,449.2,5,0,0,5,0,0.4609,0.4626,0,109.9,0.0005,1.0,2
93895,65,2,normal,4.92,450.6,5,0,0,5,0,0.4693,0.4904,0,110.0,0.0005,1.0,2
93900,65,2,normal,5.0,466.9,5,0,0,5,0,0.544,0.5168,0,111.1,0.0005,1.0,2
93905,65,2,normal,5.08,461.3,5,0,0,5,0,0.528,0.4944,0,110.8,0.0005,1.0,2
93910,65,2,normal,5.17,494.2,5,0,0,5,0,0.5636,0.5421,0,112.9,0.0005,1.0,2
93915,65,2,normal,5.25,505.3,5,0,0,5,0,0.5866,0.4995,0,113.7,0.0005,1.0,2
93920,65,2,normal,5.33,511.3,5,0,0,5,0,0.5311,0.5467,0,114.1,0.0005,1.0,2
93925,65,2,normal,5.42,498.7,5,0,0,5,0,0.5052,0.495,0,113.2,0.0005,1.0,2
93930,65,2,normal,5.5,493.1,5,0,0,5,0,0.5239,0.4479,0,112.9,0.0005,1.0,2
93935,65,2,normal,5.58,484.6,5,0,0,5,0,0.5261,0.4577,0,112.3,0.0005,1.0,2
93940,65,2,normal,5.67,498.6,5,0,0,5,0,0.5782,0.4441,0,113.2,0.0005,1.0,2
93945,65,2,normal,5.75,481.7,5,0,0,5,0,0.4924,0.4867,0,112.1,0.0005,1.0,2
93950,65,2,normal,5.83,478.3,5,0,0,5,0,0.5538,0.4339,0,111.9,0.0005,1.0,2
93955,65,2,normal,5.92,508.9,5,0,0,5,0,0.524,0.5645,0,113.9,0.0005,1.0,2
93960,65,2,normal,6.0,542.3,5,0,0,5,0,0.5698,0.5567,0,116.2,0.0005,1.0,2
93965,65,2,normal,6.08,543.1,5,0,0,5,0,0.5884,0.5952,0,116.2,0.0005,1.0,2
93970,65,2,normal,6.17,535.4,5,0,0,5,0,0.5531,0.5924,0,115.7,0.0005,1.0,2
93975,65,2,normal,6.25,550.5,5,0,0,5,0,0.5694,0.5926,0,116.7,0.0005,1.0,2
93980,65,2,normal,6.33,597.3,5,0,0,5,0,0.6281,0.6076,0,119.8,0.0005,1.0,2
93985,65,2,normal,6.42,566.6,5,0,0,5,0,0.5887,0.5211,0,117.8,0.0005,1.0,2
93990,65,2,normal,6.5,538.8,5,0,0,5,0,0.6072,0.5729,0,115.9,0.0005,1.0,2
93995,65,2,normal,6.58,571.1,5,0,0,5,0,0.6212,0.5938,0,118.1,0.0005,1.0,2
94000,65,2,normal,6.67,555.9,5,0,0,5,0,0.5884,0.5248,0,117.1,0.0005,1.0,2
94005,65,2,normal,6.75,556.7,5,0,0,5,0,0.6143,0.5909,0,117.1,0.0005,1.0,2
94010,65,2,normal,6.83,590.3,5,0,0,5,0,0.6345,0.585,0,119.4,0.0005,1.0,2
94015,65,2,normal,6.92,660.8,5,0,0,5,0,0.7369,0.674,0,124.1,0.0005,1.0,2
94020,65,2,normal,7.0,661.5,5,0,0,5,0,0.6716,0.6039,0,124.1,0.0005,1.0,2
94025,65,2,normal,7.08,692.4,5,0,0,5,0,0.7801,0.6858,0,126.2,0.0005,1.0,2
94030,65,2,normal,7.17,714.6,5,0,0,5,0,0.8021,0.7014,0,127.6,0.0005,1.0,2
94035,65,2,normal,7.25,765.1,5,1,0,5,0,0.873,0.7089,0,138.1,0.00854,1.0,2
94040,65,2,normal,7.33,797.2,5,1,0,5,0,0.8752,0.7489,0,157.4,0.02307,1.0,2
94045,65,2,normal,7.42,898.5,6,0,0,6,0,0.7753,0.7263,0,132.1,0.00406,1.2,2
94050,65,2,normal,7.5,941.8,6,0,0,6,0,0.8418,0.7051,0,148.8,0.01658,1.2,2
94055,65,2,normal,7.58,1032.6,6,0,0,6,0,0.8718,0.9058,0,225.5,0.07411,1.2,2
94060,65,2,normal,7.67,1096.7,6,0,0,6,0,0.9525,0.8643,1,313.8,0.14031,1.2,2
94065,65,2,normal,7.75,1126.7,6,1,0,6,0,0.9867,0.8728,4,364.7,0.17853,1.2,2
94070,65,2,normal,7.83,1225.2,6,1,0,6,0,1.0,1.0,14,575.4,0.33655,1.2,2
94075,65,2,normal,7.92,1269.1,7,0,1,6,0,1.0,0.8809,0,299.8,0.12985,1.28,2
94080,65,2,normal,8.0,1375.6,7,0,1,6,0,1.0,1.0,11,468.4,0.25629,1.28,2
94085,65,2,normal,8.08,1434.2,7,0,1,6,0,1.0,0.991,17,585.6,0.34418,1.28,2
94090,65,2,normal,8.17,1509.4,7,0,1,6,0,1.0,1.0,24,761.4,0.47608,1.28,2
94095,65,2,normal,8.25,1576.6,7,1,1,6,0,1.0,1.0,31,942.6,0.5,1.28,2
94100,65,2,normal,8.33,1648.5,7,1,1,6,0,1.0,1.0,38,1161.7,0.5,1.28,2
94105,65,2,normal,8.42,1622.6,8,0,1,7,0,1.0,1.0,18,555.2,0.32137,1.48,2
94110,65,2,normal,8.5,1616.8,8,0,1,7,0,1.0,0.9723,17,544.7,0.31355,1.48,2
94115,65,2,normal,8.58,1596.7,8,0,1,7,0,1.0,0.8957,15,509.4,0.28705,1.48,2
94120,65,2,normal,8.67,1557.7,8,0,1,7,0,1.0,0.8699,11,445.6,0.23918,1.48,2
94125,65,2,normal,8.75,1539.8,8,1,1,7,0,0.9883,0.9352,9,418.1,0.21859,1.48,2
94130,65,2,normal,8.83,1507.2,8,1,1,7,0,0.969,0.9885,6,371.4,0.18357,1.48,2
94135,65,2,normal,8.92,1443.5,9,0,2,7,0,0.9281,0.8128,0,161.2,0.02588,1.56,2
94140,65,2,normal,9.0,1421.2,8,0,2,6,1,1.0,0.8026,0,267.8,0.10584,1.36,2
94145,65,2,normal,9.08,1332.6,8,0,1,7,0,0.9058,0.9254,0,190.9,0.04821,1.48,2
94150,65,2,normal,9.17,1259.3,8,0,1,7,0,0.8308,0.7207,0,150.2,0.01764,1.48,2
94155,65,2,normal,9.25,1148.6,8,0,1,7,0,0.7457,0.6913,0,127.9,0.0005,1.48,2
94160,65,2,normal,9.33,1070.9,8,0,1,7,0,0.6997,0.7199,0,124.6,0.0005,1.48,2
94165,65,2,normal,9.42,967.7,8,0,1,7,0,0.6797,0.657,0,120.3,0.0005,1.48,2
94170,65,2,normal,9.5,894.6,8,0,1,7,0,0.5931,0.5036,0,117.3,0.0005,1.48,2
94175,65,2,normal,9.58,859.9,8,0,1,7,0,0.6017,0.4891,0,115.8,0.0005,1.48,2
94180,65,2,normal,9.67,800.2,8,0,1,7,0,0.5816,0.4537,0,113.3,0.0005,1.48,2
94185,65,2,normal,9.75,707.9,8,0,1,7,0,0.4646,0.4692,0,109.5,0.0005,1.48,2
94190,65,2,normal,9.83,677.1,8,0,1,7,0,0.4784,0.4612,0,108.2,0.0005,1.48,2
94195,65,2,normal,9.92,654.6,8,0,1,7,0,0.4493,0.4397,0,107.3,0.0005,1.48,2
94200,65,2,normal,10.0,606.1,8,0,1,7,0,0.3898,0.3578,0,105.3,0.0005,1.48,2
94205,65,2,normal,10.08,604.8,8,0,1,7,0,0.3808,0.3484,0,105.2,0.0005,1.48,2
94210,65,2,normal,10.17,560.6,7,0,1,6,0,0.433,0.4134,0,106.7,0.0005,1.28,2
94215,65,2,normal,10.25,569.2,7,0,1,6,0,0.4489,0.3702,0,107.1,0.0005,1.28,2
94220,65,2,normal,10.33,542.2,7,0,1,6,0,0.392,0.3953,0,105.8,0.0005,1.28,2
94225,65,2,normal,10.42,543.2,7,0,1,6,0,0.4335,0.346,0,105.9,0.0005,1.28,2
94230,65,2,normal,10.5,497.2,7,0,1,6,0,0.3876,0.3765,0,103.7,0.0005,1.28,2
94235,65,2,normal,10.58,491.0,7,0,1,6,0,0.3918,0.3731,0,103.4,0.0005,1.28,2
94240,65,2,normal,10.67,539.4,7,0,1,6,0,0.4426,0.3542,0,105.7,0.0005,1.28,2
94245,65,2,normal,10.75,565.2,7,0,1,6,0,0.4307,0.4392,0,106.9,0.0005,1.28,2
94250,65,2,normal,10.83,578.4,7,0,1,6,0,0.4542,0.4152,0,107.5,0.0005,1.28,2
94255,65,2,normal,10.92,622.9,7,0,1,6,0,0.5163,0.4408,0,109.7,0.0005,1.28,2
94260,65,2,normal,11.0,599.4,7,0,1,6,0,0.4565,0.4653,0,108.5,0.0005,1.28,2
94265,65,2,normal,11.08,654.6,7,0,1,6,0,0.4872,0.4389,0,111.2,0.0005,1.28,2
94270,65,2,normal,11.17,713.9,7,0,1,6,0,0.5586,0.5424,0,114.0,0.0005,1.28,2
94275,65,2,normal,11.25,780.3,7,0,1,6,0,0.6034,0.513,0,117.2,0.0005,1.28,2
94280,65,2,normal,11.33,806.8,7,0,1,6,0,0.6474,0.5388,0,118.4,0.0005,1.28,2
94285,65,2,normal,11.42,853.8,7,0,1,6,0,0.6917,0.5804,0,120.7,0.0005,1.28,2
94290,65,2,normal,11.5,882.7,7,0,1,6,0,0.6349,0.6347,0,122.0,0.0005,1.28,2
94295,65,2,normal,11.58,938.0,7,0,1,6,0,0.715,0.6673,0,124.7,0.0005,1.28,2
94300,65,2,normal,11.67,985.6,7,0,1,6,0,0.7211,0.6855,0,126.9,0.0005,1.28,2
94305,65,2,normal,11.75,1048.0,7,0,1,6,0,0.8105,0.8219,0,132.0,0.00402,1.28,2
94310,65,2,normal,11.83,1148.4,7,1,1,6,0,0.8643,0.9109,0,177.7,0.03825,1.28,2
94315,65,2,normal,11.92,1172.0,7,1,1,6,0,0.954,0.7978,0,195.8,0.05182,1.28,2
94320,65,2,normal,12.0,1211.9,8,0,1,7,0,0.8076,0.7928,0,134.9,0.00618,1.48,2
94325,65,2,normal,12.08,1251.5,8,0,1,7,0,0.8949,0.8099,0,147.1,0.01531,1.48,2
94330,65,2,normal,12.17,1267.5,8,0,1,7,0,0.8048,0.8049,0,153.7,0.0203,1.48,2
94335,65,2,normal,12.25,1289.8,8,0,1,7,0,0.9323,0.8512,0,164.6,0.02848,1.48,2
94340,65,2,normal,12.33,1341.9,8,1,1,7,0,0.9399,0.8858,0,197.5,0.05315,1.48,2
94345,65,2,normal,12.42,1350.7,7,1,1,6,1,1.0,0.9116,9,424.0,0.22296,1.28,2
94350,65,2,normal,12.5,1344.1,8,0,1,7,0,0.9326,0.8534,0,199.2,0.05441,1.48,2
94355,65,2,normal,12.58,1331.9,8,0,1,7,0,0.8509,0.788,0,190.5,0.04784,1.48,2
94360,65,2,normal,12.67,1291.8,8,0,1,7,0,0.9234,0.8608,0,165.7,0.02926,1.48,2
94365,65,2,normal,12.75,1292.8,8,0,1,7,0,0.9116,0.8572,0,166.3,0.0297,1.48,2
94370,65,2,normal,12.83,1271.5,8,1,1,7,0,0.8353,0.8409,0,155.6,0.02167,1.48,2
94375,65,2,normal,12.92,1246.6,8,1,1,7,0,0.8908,0.8624,0,145.3,0.01394,1.48,2
94380,65,2,normal,13.0,1226.5,9,0,2,7,0,0.7072,0.739,0,125.4,0.0005,1.56,2
94385,65,2,normal,13.08,1189.5,9,0,2,7,0,0.6993,0.5874,0,124.1,0.0005,1.56,2
94390,65,2,normal,13.17,1170.9,9,0,2,7,0,0.7297,0.6719,0,123.4,0.0005,1.56,2
94395,65,2,normal,13.25,1102.5,9,0,2,7,0,0.6261,0.6349,0,120.8,0.0005,1.56,2
94400,65,2,normal,13.33,1026.8,9,0,2,7,0,0.653,0.599,0,118.0,0.0005,1.56,2
94405,65,2,normal,13.42,1045.1,9,0,2,7,0,0.6369,0.5165,0,118.7,0.0005,1.56,2
94410,65,2,normal,13.5,1010.2,9,0,2,7,0,0.5748,0.6172,0,117.4,0.0005,1.56,2
94415,65,2,normal,13.58,969.6,9,0,2,7,0,0.6258,0.4958,0,115.9,0.0005,1.56,2
94420,65,2,normal,13.67,942.3,8,0,2,6,1,0.6426,0.6093,0,119.3,0.0005,1.36,2
94425,65,2,normal,13.75,856.7,8,0,1,7,0,0.5909,0.4815,0,115.7,0.0005,1.48,2
94430,65,2,normal,13.83,807.6,8,0,1,7,0,0.5051,0.5002,0,113.6,0.0005,1.48,2
94435,65,2,normal,13.92,784.6,8,0,1,7,0,0.5168,0.5106,0,112.7,0.0005,1.48,2
94440,65,2,normal,14.0,766.2,8,0,1,7,0,0.5526,0.4594,0,111.9,0.0005,1.48,2
94445,65,2,normal,14.08,759.1,8,0,1,7,0,0.5135,0.4611,0,111.6,0.0005,1.48,2
94450,65,2,normal,14.17,711.4,8,0,1,7,0,0.4858,0.4909,0,109.6,0.0005,1.48,2
94455,65,2,normal,14.25,661.2,8,0,1,7,0,0.4759,0.4349,0,107.6,0.0005,1.48,2
94460,65,2,normal,14.33,678.7,8,0,1,7,0,0.4433,0.4069,0,108.3,0.0005,1.48,2
94465,65,2,normal,14.42,704.2,8,0,1,7,0,0.4673,0.485,0,109.3,0.0005,1.48,2
94470,65,2,normal,14.5,686.6,8,0,1,7,0,0.4528,0.4222,0,108.6,0.0005,1.48,2
94475,65,2,normal,14.58,651.4,8,0,1,7,0,0.4662,0.4326,0,107.1,0.0005,1.48,2
94480,65,2,normal,14.67,609.6,8,0,1,7,0,0.4224,0.3552,0,105.4,0.0005,1.48,2
94485,65,2,normal,14.75,604.8,8,0,1,7,0,0.4338,0.3666,0,105.2,0.0005,1.48,2
94490,65,2,normal,14.83,568.0,7,0,1,6,0,0.4345,0.3823,0,107.0,0.0005,1.28,2
94495,65,2,normal,14.92,539.0,7,0,1,6,0,0.3878,0.348,0,105.7,0.0005,1.28,2
94500,65,2,normal,15.0,527.5,7,0,1,6,0,0.4118,0.3971,0,105.1,0.0005,1.28,2
94505,65,2,normal,15.08,554.3,7,0,1,6,0,0.4571,0.4262,0,106.4,0.0005,1.28,2
94510,65,2,normal,15.17,530.9,7,0,1,6,0,0.3975,0.3731,0,105.3,0.0005,1.28,2
94515,65,2,normal,15.25,502.1,7,0,1,6,0,0.3884,0.3221,0,103.9,0.0005,1.28,2
94520,65,2,normal,15.33,485.9,6,0,0,6,0,0.472,0.3654,0,107.0,0.0005,1.2,2
94525,65,2,normal,15.42,492.6,6,0,0,6,0,0.4194,0.3986,0,107.4,0.0005,1.2,2
94530,65,2,normal,15.5,505.2,6,0,0,6,0,0.4295,0.3975,0,108.1,0.0005,1.2,2
94535,65,2,normal,15.58,526.0,6,0,0,6,0,0.442,0.4697,0,109.2,0.0005,1.2,2
94540,65,2,normal,15.67,499.4,6,0,0,6,0,0.4706,0.4556,0,107.7,0.0005,1.2,2
94545,65,2,normal,15.75,471.1,6,0,0,6,0,0.4123,0.3701,0,106.2,0.0005,1.2,2
94550,65,2,normal,15.83,458.2,6,0,0,6,0,0.4167,0.3675,0,105.5,0.0005,1.2,2
94555,65,2,normal,15.92,442.5,6,0,0,6,0,0.4172,0.3778,0,104.6,0.0005,1.2,2
94560,65,2,normal,16.0,433.1,6,0,0,6,0,0.4057,0.3586,0,104.1,0.0005,1.2,2
94565,65,2,normal,16.08,414.0,5,0,0,5,0,0.4498,0.459,0,107.6,0.0005,1.0,2
94570,65,2,normal,16.17,450.5,5,0,0,5,0,0.4859,0.4638,0,110.0,0.0005,1.0,2
94575,65,2,normal,16.25,475.4,5,0,0,5,0,0.521,0.4281,0,111.7,0.0005,1.0,2
94580,65,2,normal,16.33,499.8,5,0,0,5,0,0.5657,0.453,0,113.3,0.0005,1.0,2
94585,65,2,normal,16.42,517.6,5,0,0,5,0,0.5204,0.5672,0,114.5,0.0005,1.0,2
94590,65,2,normal,16.5,540.8,5,0,0,5,0,0.591,0.5303,0,116.1,0.0005,1.0,2
94595,65,2,normal,16.58,507.4,5,0,0,5,0,0.5824,0.5198,0,113.8,0.0005,1.0,2
94600,65,2,normal,16.67,562.6,5,0,0,5,0,0.629,0.6022,0,117.5,0.0005,1.0,2
94605,65,2,normal,16.75,603.3,5,0,0,5,0,0.6886,0.5536,0,120.2,0.0005,1.0,2
94610,65,2,normal,16.83,672.6,5,0,0,5,0,0.7259,0.7373,0,124.8,0.0005,1.0,2
94615,65,2,normal,16.92,702.1,5,0,0,5,0,0.7393,0.7658,0,126.8,0.0005,1.0,2
94620,65,2,normal,17.0,713.6,5,0,0,5,0,0.7905,0.7898,0,127.6,0.0005,1.0,2
94625,65,2,normal,17.08,681.5,5,0,0,5,0,0.7615,0.7339,0,125.4,0.0005,1.0,2
94630,65,2,normal,17.17,718.2,5,0,0,5,0,0.8079,0.7479,0,127.9,0.0005,1.0,2
94635,65,2,normal,17.25,749.2,5,0,0,5,0,0.8183,0.7094,0,132.2,0.00417,1.0,2
94640,65,2,normal,17.33,807.2,5,1,0,5,0,0.8871,0.8381,0,165.5,0.02916,1.0,2
94645,65,2,normal,17.42,841.1,5,1,0,5,0,0.9039,0.8177,0,200.5,0.05536,1.0,2
94650,65,2,normal,17.5,901.9,6,0,0,6,0,0.7571,0.7588,0,132.9,0.0047,1.2,2
94655,65,2,normal,17.58,955.9,6,0,0,6,0,0.8601,0.7718,0,156.9,0.02271,1.2,2
94660,65,2,normal,17.67,992.0,6,0,0,6,0,0.9145,0.8794,0,184.2,0.04312,1.2,2
94665,65,2,normal,17.75,1057.8,6,0,0,6,0,0.9173,0.9459,0,256.8,0.0976,1.2,2
94670,65,2,normal,17.83,1111.6,6,1,0,6,0,0.9744,0.9347,3,338.2,0.15869,1.2,2
94675,65,2,normal,17.92,1198.5,6,1,0,6,0,1.0,1.0,11,511.6,0.28872,1.2,2
